customer_id,first_name,last_name,email,city,credit_score,created_at
CUSJTJ83PC2X714,William,Wright,william.wright109@example.com,Nottingham,471,10-02-2023
CUSGMRFVAF11YS5,John,Jackson,john.jackson706@example.com,Glasgow,690,04-07-2022
CUSW52RUL6U5IXX,Richard,Williams,richard.williams637@example.com,Edinburgh,663,28-09-2019
CUSMU4OPLZIL398,Samuel,Martin,samuel.martin773@example.com,London,705,17-03-2022
CUSXCWTVEG0KJHN,William,Smith,william.smith634@example.com,Manchester,514,23-11-2020
CUSF3K3UC2AN7ST,Olivia,Johnson,olivia.johnson759@example.com,Oxford,584,07-01-2025
CUSHY3XBHREGMWF,Isla,White,isla.white911@example.com,Bristol,762,03-01-2023
CUSYNDTES4N1TBR,Ella,Evans,ella.evans456@example.com,Exeter,300,23-01-2024
CUSIT3KQ56Z59G0,Lily,Wood,lily.wood339@example.com,Leeds,594,20-06-2023
CUSGS43DQDE5N2P,Emma,Thomas,emma.thomas685@example.com,Liverpool,668,14-12-2021
CUSH3S6DKQ4W7W5,Olivia,Wood,olivia.wood478@example.com,London,617,13-01-2022
CUS607YQ50RZUJZ,Jessica,Wright,jessica.wright998@example.com,Leeds,581,04-01-2021
CUSINFD5SUA4XKZ,Mia,Johnson,mia.johnson820@example.com,Manchester,736,25-05-2021
CUSZAZ89TU7ZTPF,Matthew,Young,matthew.young586@example.com,Nottingham,664,24-10-2024
CUSU2DER1EGACXT,Amelia,Taylor,amelia.taylor213@example.com,Manchester,752,25-01-2022
CUSDJUU5CC9ZZC9,Harry,Young,harry.young794@example.com,Manchester,725,04-02-2025
CUSHDXKECLPSRM3,Andrew,Jackson,andrew.jackson204@example.com,Liverpool,685,27-01-2024
CUSZNX4643CQ4HE,Freya,Jones,freya.jones150@example.com,Brighton,776,08-02-2025
CUSRFK97YDR4INI,Ella,Green,ella.green317@example.com,Newcastle,452,23-10-2022
CUSEE4JEM5RVPPK,Lily,Williams,lily.williams318@example.com,London,700,17-10-2025
CUS5O692LVAYGFI,Richard,Young,richard.young851@example.com,Sheffield,463,06-03-2022
CUS9NDUWNUQC2GY,Robert,Clarke,robert.clarke736@example.com,Brighton,576,27-04-2021
CUSLFGJHVJ2D5ZA,Benjamin,White,benjamin.white118@example.com,London,642,06-08-2023
CUSS2NGC41UV4L8,Robert,Hall,robert.hall151@example.com,Bristol,618,12-04-2019
CUSGWQAT4M58BX0,John,Wright,john.wright813@example.com,Manchester,748,14-01-2022
CUSBYKNFIQJSDFS,Grace,Hall,grace.hall766@example.com,Manchester,768,09-09-2020
CUSVWB8DMRW5G6A,Matthew,Thompson,matthew.thompson240@example.com,London,828,10-01-2021
CUSTKKOBNYJD3A7,Ella,Wright,ella.wright801@example.com,London,710,10-07-2019
CUSH3PVC0PBS6K1,John,Wilson,john.wilson733@example.com,Bristol,702,28-05-2021
CUS6I2K7MB72G36,Ella,Young,ella.young921@example.com,Leeds,708,06-08-2022
CUSKZV5DXP8J8PE,Richard,Young,richard.young632@example.com,Nottingham,516,11-03-2021
CUSK4ES71I30B1A,Joseph,Wright,joseph.wright552@example.com,Leicester,526,15-09-2021
CUSCSXTY82BZD7Y,Joseph,Hall,joseph.hall750@example.com,Oxford,644,06-04-2024
CUSCJ0S38FS45PZ,Emily,Wood,emily.wood270@example.com,Swansea,404,10-05-2020
CUS9AS75H0VA98X,David,Lewis,david.lewis291@example.com,Manchester,850,24-01-2023
CUSERKJ7MAXAKDM,Ruby,Wright,ruby.wright443@example.com,Leicester,567,12-12-2019
CUSCTJCCU2GNG3L,Freya,Thompson,freya.thompson464@example.com,Manchester,761,25-03-2021
CUS0MFVMSUCNRH6,John,Turner,john.turner989@example.com,Belfast,575,06-08-2019
CUSDWT6NPKMLNNP,Sophie,White,sophie.white644@example.com,London,637,16-07-2023
CUSA6JNWP6DRR3F,Sophie,Hughes,sophie.hughes269@example.com,Birmingham,640,08-05-2020
CUSRO0ORTQ6OA4W,Sophie,Jackson,sophie.jackson861@example.com,Leeds,705,08-03-2020
CUSD7WHKPBP4PYQ,Charlotte,Wood,charlotte.wood853@example.com,Edinburgh,710,07-12-2022
CUSJRW7AVNKUGAP,Harry,Wright,harry.wright167@example.com,Aberdeen,460,18-01-2020
CUSFX7CDPXWPURA,Michael,Jones,michael.jones6@example.com,Liverpool,574,21-12-2025
CUS66THJ22SULBE,Sarah,Taylor,sarah.taylor274@example.com,Sheffield,708,15-12-2021
CUSUG6PLINW0XSG,Robert,Harris,robert.harris575@example.com,Manchester,477,23-09-2021
CUSORZ87SUU20WJ,Amelia,Green,amelia.green449@example.com,Manchester,797,24-07-2019
CUS1THW7OFJY0RW,Thomas,Wilson,thomas.wilson946@example.com,Glasgow,708,25-09-2021
CUSRZ51246NQMG7,Robert,Brown,robert.brown505@example.com,Southampton,558,20-04-2022
CUS98XMTSUTZKM8,Benjamin,Young,benjamin.young85@example.com,London,824,20-01-2021
CUSOLSZA6OGY5NC,Chloe,Scott,chloe.scott524@example.com,Manchester,764,28-11-2019
CUSRA26RQWKZF3J,Ruby,Jones,ruby.jones173@example.com,Bath,352,03-04-2022
CUS4SNK7MHZPSP9,Matthew,Williams,matthew.williams720@example.com,Nottingham,555,28-04-2019
CUS5AIGEY7E59W1,Olivia,Scott,olivia.scott828@example.com,Leeds,484,09-06-2019
CUST0TNYK7HPWAL,Ava,Thomas,ava.thomas750@example.com,Manchester,640,13-01-2019
CUSRQR0EZC9ZI4T,Freya,Thompson,freya.thompson95@example.com,Edinburgh,574,05-05-2019
CUSDWSAJ1Y5L1FL,Emma,Walker,emma.walker341@example.com,Liverpool,607,12-03-2022
CUSF77ZDOGWMOLQ,Sarah,Jackson,sarah.jackson344@example.com,Birmingham,705,04-04-2024
CUS4W3PHEKT8KZJ,Isla,Scott,isla.scott373@example.com,Cardiff,641,21-08-2021
CUSJ21E5K89DZPU,James,Evans,james.evans668@example.com,Leeds,670,11-01-2020
CUSBFVAJ01JR818,John,Wright,john.wright19@example.com,Belfast,581,06-04-2023
CUSQHWF47LWX0RS,Sarah,Jackson,sarah.jackson240@example.com,Sheffield,682,15-05-2022
CUSUZKW33DUBKK6,Ella,Wood,ella.wood72@example.com,London,708,09-03-2022
CUSJ0I39IBSUC81,Sophie,Thomas,sophie.thomas243@example.com,Inverness,483,13-08-2024
CUS303K4RA14DSR,Jack,Green,jack.green4@example.com,Birmingham,649,07-08-2020
CUSA17M9INZFX6B,Benjamin,Wood,benjamin.wood771@example.com,Sheffield,701,12-12-2020
CUSJY8FRB7K13J9,Charles,Roberts,charles.roberts65@example.com,Glasgow,570,08-02-2020
CUSX5834CWMD7YH,Harry,Edwards,harry.edwards460@example.com,Manchester,792,21-08-2025
CUSMDOQZC3ZAAEU,Isla,Smith,isla.smith623@example.com,Plymouth,395,06-08-2023
CUS6T3FP8ZDH4Z0,Benjamin,Williams,benjamin.williams855@example.com,Manchester,804,17-07-2024
CUS4QY1PB8Q87G2,Hannah,Johnson,hannah.johnson562@example.com,Birmingham,565,22-05-2025
CUS9MCD648MLDBO,Samuel,Wright,samuel.wright210@example.com,Chester,375,24-04-2024
CUS07R4LY8Y2O5F,Emma,Jackson,emma.jackson787@example.com,Manchester,780,13-07-2019
CUS6M7RWI44HVX8,Benjamin,Martin,benjamin.martin447@example.com,Liverpool,726,08-06-2023
CUSTKOV2NAN2J8X,Charlotte,Scott,charlotte.scott116@example.com,Liverpool,647,21-12-2022
CUSHC8GTJFNHP8L,Grace,Johnson,grace.johnson348@example.com,Liverpool,462,20-09-2024
CUSDUUKXVPSEXJQ,Thomas,Green,thomas.green620@example.com,Birmingham,704,07-03-2023
CUSNA7KH8LT6FI9,Sarah,Young,sarah.young347@example.com,Belfast,702,21-12-2022
CUSLN61YR8AP5JP,Lily,Turner,lily.turner4@example.com,London,582,15-03-2024
CUSBHVFLOFFTCLS,Poppy,Johnson,poppy.johnson706@example.com,Edinburgh,467,03-08-2021
CUSWHLMZ3JAYKOQ,Grace,Roberts,grace.roberts743@example.com,Bristol,562,11-11-2024
CUS9VMFSMOFSKRC,Freya,Martin,freya.martin553@example.com,Aberdeen,469,24-10-2022
CUSTDV16BWW5C1I,Joseph,Scott,joseph.scott77@example.com,Birmingham,675,02-04-2024
CUS48O1VCQQW741,Daniel,Scott,daniel.scott915@example.com,Birmingham,785,04-02-2021
CUSGXL7HFUTZDKV,Charlotte,Smith,charlotte.smith97@example.com,London,748,25-12-2021
CUS9JKKCX5PYCZL,William,Jackson,william.jackson580@example.com,Manchester,592,13-05-2019
CUSJJ68Y9SKGNOM,Freya,Williams,freya.williams422@example.com,London,695,27-12-2022
CUSA0OD1VQQGBLG,Sarah,Jackson,sarah.jackson599@example.com,Bristol,667,15-10-2023
CUSKA8XNS9DPE54,Charles,Thompson,charles.thompson20@example.com,Liverpool,595,06-06-2019
CUS1MQKDY1J4CH3,Ella,White,ella.white195@example.com,London,683,20-07-2019
CUSAT34G7PEW4CE,Sophie,Davies,sophie.davies287@example.com,Bristol,668,07-09-2021
CUSD0I46WS1GI2I,Emily,Green,emily.green403@example.com,Leeds,612,13-09-2019
CUSPMZUNDXN5LWB,Ella,Evans,ella.evans110@example.com,Leicester,492,27-01-2025
CUSZK0LAYMXNWBH,John,Baker,john.baker883@example.com,Leeds,670,02-05-2020
CUS2KPEJ6ADMQU7,Chloe,Edwards,chloe.edwards949@example.com,Glasgow,432,11-01-2020
CUSPLD41OP1OVIY,Charles,Taylor,charles.taylor994@example.com,London,679,06-10-2020
CUS5YVFAYU1Z34P,Chloe,Walker,chloe.walker2@example.com,Birmingham,709,19-09-2023
CUSMMX61ZW3PU61,Lucy,King,lucy.king880@example.com,Leicester,351,28-09-2021
CUSFILT1WH43UYX,George,Turner,george.turner160@example.com,Exeter,690,20-12-2019
CUSIDMNOFX5LJU7,Jessica,Wilson,jessica.wilson481@example.com,York,475,27-03-2022
CUSWTRPXM779EEJ,Oliver,Martin,oliver.martin300@example.com,Bristol,562,07-09-2025
CUSL9FEBU79MW51,Michael,King,michael.king295@example.com,Manchester,646,22-01-2023
CUS7DIPQXOZSVOA,Thomas,Edwards,thomas.edwards947@example.com,London,782,14-10-2025
CUSLOZZ4W9RF411,Emily,Harris,emily.harris767@example.com,Nottingham,735,11-01-2019
CUSFP7F6HAFEZZH,Charles,White,charles.white904@example.com,Brighton,605,06-07-2020
CUSYDYLJRZ34MU2,Ava,Wilson,ava.wilson65@example.com,London,762,12-11-2024
CUSWP2QRWUNU77G,Hannah,Thompson,hannah.thompson326@example.com,Liverpool,458,25-06-2023
CUS005RP8NCU3DB,Michael,Smith,michael.smith827@example.com,Glasgow,747,03-07-2024
CUSP9WAGHWX1YPZ,William,King,william.king970@example.com,Nottingham,556,05-02-2025
CUSHCH5TUOME9CG,Robert,Johnson,robert.johnson345@example.com,Nottingham,457,28-09-2023
CUSUJTUJM5UT766,James,Baker,james.baker862@example.com,London,671,22-02-2022
CUSR9ON6T7K8UFT,Grace,Lewis,grace.lewis804@example.com,Liverpool,640,24-08-2023
CUSRGSGREAC8HFV,Emma,Evans,emma.evans749@example.com,Liverpool,502,02-05-2020
CUS9PW2BQ8GJ3EF,Isla,Roberts,isla.roberts449@example.com,Birmingham,643,27-11-2022
CUSV3XQLV1JZNRX,Samuel,Scott,samuel.scott932@example.com,Newcastle,600,01-10-2024
CUSXLZDUOC4YDUE,Andrew,Williams,andrew.williams903@example.com,Oxford,470,14-09-2021
CUSIPHYJAOODFP2,Edward,Brown,edward.brown812@example.com,Birmingham,651,12-05-2025
CUS7M7NMUEPZEGV,Olivia,Jackson,olivia.jackson66@example.com,Cardiff,474,02-10-2020
CUSBLI0EXD2DFO8,Ella,Young,ella.young402@example.com,London,655,14-06-2022
CUSF5BA1GT3FV64,Hannah,Lewis,hannah.lewis439@example.com,Southampton,419,14-03-2020
CUSMOP5M9JFUDKQ,Charles,Jackson,charles.jackson438@example.com,Liverpool,622,15-04-2021
CUSP6D9Z9RMK681,Sophie,Jackson,sophie.jackson933@example.com,Leicester,559,13-09-2020
CUS49NYL4V9N07U,Emily,Wilson,emily.wilson266@example.com,Bristol,611,04-08-2025
CUSZLLQVD3EHZ6E,Richard,Roberts,richard.roberts938@example.com,Leeds,537,22-10-2023
CUSK462G9ORYM1M,David,Turner,david.turner783@example.com,Bristol,639,13-11-2021
CUSTOX0YN3JZK3W,Oliver,Young,oliver.young298@example.com,Swansea,447,10-08-2023
CUSJYNSXYL2NTYU,Oliver,Martin,oliver.martin472@example.com,London,684,03-07-2024
CUSF9TREW4DJFR8,Joseph,Williams,joseph.williams448@example.com,Bristol,555,22-09-2019
CUSL2K5ULO3T30Q,Emily,Wilson,emily.wilson264@example.com,Glasgow,540,28-08-2022
CUSXT3L5CC70UDV,Matthew,Jones,matthew.jones671@example.com,Cardiff,606,17-07-2022
CUSX2CZ6DKJD8D5,Robert,Harris,robert.harris425@example.com,Exeter,470,23-03-2022
CUSEO4GE7HRUSYA,Emma,Williams,emma.williams261@example.com,Chester,529,18-03-2020
CUS0HUMW7SCKVR4,Freya,Brown,freya.brown36@example.com,Birmingham,609,07-04-2022
CUSWB4Y9RZ5Q2QF,George,Jones,george.jones656@example.com,Newcastle,514,06-07-2022
CUS4XTRKCYY6ITG,Thomas,Davies,thomas.davies150@example.com,Birmingham,576,02-09-2020
CUS7AO752GN6QQV,John,Clarke,john.clarke788@example.com,Birmingham,718,10-08-2022
CUSKTNE49S2BXNE,Richard,Scott,richard.scott606@example.com,Liverpool,705,15-04-2024
CUSKD92B3QSTK3X,Ava,King,ava.king685@example.com,Chester,561,19-03-2020
CUSQKL3C26M0Z8Y,Poppy,Young,poppy.young345@example.com,Liverpool,431,16-04-2024
CUSC15881YOXGAG,Poppy,Green,poppy.green20@example.com,Cardiff,537,16-01-2019
CUSPXVQ26FQV44A,Olivia,Young,olivia.young351@example.com,Glasgow,510,16-12-2021
CUSS2NI679SHE54,Lucy,Brown,lucy.brown714@example.com,Dundee,474,05-03-2021
CUSV52A4ERTOKE8,Sophie,Thompson,sophie.thompson538@example.com,Glasgow,738,28-07-2019
CUSQX7I1C9QDJCH,James,Smith,james.smith269@example.com,Edinburgh,611,20-03-2021
CUSC58I87LUB14O,Chloe,Wright,chloe.wright251@example.com,Birmingham,786,28-09-2019
CUSU599WKA31OJY,Matthew,King,matthew.king403@example.com,Birmingham,683,09-08-2025
CUSHF7IYWI3FH0W,Thomas,Taylor,thomas.taylor371@example.com,Nottingham,446,27-04-2024
CUSB99LW9VP9NW0,Michael,Edwards,michael.edwards372@example.com,Exeter,457,05-01-2025
CUSBOMYW1XX1FBI,Robert,Lewis,robert.lewis918@example.com,Cambridge,300,02-05-2023
CUS2V0HVC3PX9BI,Isla,Wood,isla.wood204@example.com,Glasgow,506,06-06-2024
CUSWRPAHD9THKRW,Thomas,Wright,thomas.wright45@example.com,Manchester,768,03-01-2020
CUSC192N2S3DCKA,Charlotte,Jackson,charlotte.jackson763@example.com,London,779,04-01-2022
CUS1QDZFGLEJ88P,Jack,Thompson,jack.thompson478@example.com,Newcastle,534,14-06-2023
CUS6C1850I0I708,Chloe,Davies,chloe.davies200@example.com,Newcastle,583,01-05-2021
CUS1683T6LX5IJT,Ella,Johnson,ella.johnson642@example.com,Manchester,656,23-10-2025
CUSWXX2G3QE69PM,Oliver,Davies,oliver.davies672@example.com,Manchester,639,01-03-2025
CUSC14BA8ML0OWA,Lucy,Lewis,lucy.lewis166@example.com,Southampton,331,18-01-2023
CUSH2EVA71P36PH,Olivia,Davies,olivia.davies24@example.com,Bristol,631,27-01-2024
CUS99FAO16CER90,David,Hughes,david.hughes523@example.com,Nottingham,546,16-09-2021
CUSSS7QM41V09IK,Lucy,Evans,lucy.evans550@example.com,Nottingham,653,24-08-2023
CUSMX4L3I28B0JY,Andrew,Jackson,andrew.jackson529@example.com,London,539,14-01-2020
CUSC8T5W73LJR4B,Isla,Roberts,isla.roberts157@example.com,London,850,24-05-2020
CUSM5NXGBMNMZ2W,Michael,Jackson,michael.jackson610@example.com,Liverpool,428,19-04-2024
CUSNPKAL17HR0DP,Isla,Clarke,isla.clarke987@example.com,Glasgow,556,09-01-2022
CUSNRATIDEBRTUZ,Ruby,Thompson,ruby.thompson793@example.com,Manchester,665,08-12-2020
CUSBCWWY0CV9DAO,Freya,Hughes,freya.hughes992@example.com,Bristol,585,24-08-2019
CUSST49N9RJM23S,Daniel,Martin,daniel.martin625@example.com,Cambridge,489,15-04-2023
CUSAW6K468PNN2I,Poppy,King,poppy.king233@example.com,Edinburgh,626,02-10-2019
CUSY3OYOPLY1B8B,Amelia,Hughes,amelia.hughes991@example.com,Leeds,745,18-10-2022
CUSM0KUOYP0T11K,Olivia,Lewis,olivia.lewis458@example.com,Liverpool,587,07-08-2020
CUS8XYG1W06J316,Joseph,Baker,joseph.baker100@example.com,Leeds,444,07-12-2019
CUSD15LP6Z6ZL9E,Daniel,Martin,daniel.martin281@example.com,Aberdeen,403,03-12-2020
CUSNV54E1FPQQG0,Thomas,Hall,thomas.hall910@example.com,Brighton,554,02-12-2024
CUSL3PU25AWBJS0,Lucy,Taylor,lucy.taylor240@example.com,Cardiff,531,19-05-2021
CUS6G4M5HJP3OFZ,Poppy,White,poppy.white551@example.com,London,711,07-07-2020
CUSTP2V50SZ4DFX,George,White,george.white38@example.com,Cardiff,446,03-06-2021
CUSN6S3DDC7NF68,Richard,Davies,richard.davies950@example.com,Glasgow,501,21-08-2019
CUSEVDRATGD11II,Robert,Williams,robert.williams27@example.com,Leicester,448,26-02-2023
CUS499BDYMEPY6T,William,Wood,william.wood695@example.com,Oxford,709,03-07-2020
CUSM0CI6YXAKAF3,Poppy,Smith,poppy.smith184@example.com,Aberdeen,401,26-08-2023
CUSQOG26TU5P92A,Grace,Martin,grace.martin278@example.com,Dundee,442,22-10-2021
CUSRS2944YLPMKE,James,Thompson,james.thompson181@example.com,Glasgow,512,17-12-2025
CUSHSDY9NI7JAKW,Jack,Edwards,jack.edwards473@example.com,Oxford,508,18-09-2021
CUSK4ANVPMTBLXZ,Lily,Young,lily.young790@example.com,Leeds,447,26-03-2022
CUSF6LJ8TMXFWWP,Ella,Young,ella.young862@example.com,London,664,01-12-2021
CUST6UGWGD6QMVH,John,Evans,john.evans239@example.com,Cambridge,350,06-02-2021
CUS40MDZRK1OL0G,Harry,Wood,harry.wood594@example.com,Manchester,579,20-08-2024
CUS0BGNZJ6FBK8M,Poppy,Edwards,poppy.edwards369@example.com,Birmingham,719,23-03-2022
CUSJZ7ZH3TT5063,George,Wilson,george.wilson456@example.com,Brighton,518,08-06-2023
CUSN0QJTPOKUYV5,Grace,Walker,grace.walker992@example.com,Southampton,653,25-05-2025
CUSNWZWJRTWR7R8,Freya,Wood,freya.wood374@example.com,Sheffield,610,08-10-2025
CUS9HO9ETRC35BA,John,Jackson,john.jackson951@example.com,Newcastle,535,24-08-2019
CUSL9QNPI5Y5A9R,Lily,King,lily.king577@example.com,Brighton,688,08-10-2019
CUSIBSJT7KRBTPE,Freya,Wood,freya.wood424@example.com,Manchester,706,09-09-2024
CUSPMZRBEGLECI1,Sarah,Edwards,sarah.edwards208@example.com,Cardiff,495,12-03-2021
CUSXPJZU11L9SN7,Emily,Clarke,emily.clarke687@example.com,London,710,07-01-2022
CUS0GS93O4EK5WE,Richard,Baker,richard.baker120@example.com,Cambridge,465,11-10-2019
CUSPADNZAXU98L1,Jessica,King,jessica.king167@example.com,Glasgow,499,25-09-2020
CUSLG4DXUOOOFKC,Hannah,Scott,hannah.scott402@example.com,Glasgow,446,25-10-2021
CUSXFL59VAZD2F7,Charles,Taylor,charles.taylor535@example.com,Cardiff,605,05-06-2024
CUS1K65AGCD33CU,Isla,Jackson,isla.jackson308@example.com,Edinburgh,778,19-04-2024
CUS713R2LYKU6GB,Amelia,Jackson,amelia.jackson69@example.com,London,710,08-09-2023
CUSN2H47AC9MMNT,William,Turner,william.turner871@example.com,London,826,02-04-2021
CUS8GHUMUT7H40I,Daniel,Wood,daniel.wood934@example.com,London,756,24-05-2025
CUSC662ZFFDHST1,Lily,Turner,lily.turner556@example.com,Cardiff,580,16-01-2021
CUSUSNSU8U5GHQA,James,Jones,james.jones292@example.com,Leeds,626,26-10-2023
CUSNFJSKXUWNNJH,Jack,Hall,jack.hall833@example.com,London,556,28-01-2020
CUSCG7O5YNECQ92,Sarah,King,sarah.king89@example.com,Manchester,646,11-06-2021
CUSF1I4H1DC0KAS,Lily,Jones,lily.jones300@example.com,Aberdeen,501,03-05-2025
CUS1SO254EQ5YWK,Michael,Taylor,michael.taylor806@example.com,Manchester,813,07-10-2022
CUSZZGIX0GCMHMR,Andrew,Clarke,andrew.clarke38@example.com,Glasgow,620,20-12-2021
CUSH90K3RAPP4A8,Isla,Williams,isla.williams398@example.com,Liverpool,668,01-09-2023
CUS5S3OPW658KP9,Ava,Evans,ava.evans32@example.com,Sheffield,515,09-02-2020
CUSV5TUP4SLZTGW,John,White,john.white976@example.com,Newcastle,485,11-04-2025
CUSOSKI9VU24PSC,Andrew,Brown,andrew.brown291@example.com,Liverpool,644,05-03-2024
CUS12QYGEY1QEUW,Sarah,Martin,sarah.martin864@example.com,Sheffield,701,04-12-2021
CUS90DSC7MV0GYL,Edward,Wilson,edward.wilson137@example.com,London,754,05-01-2019
CUSCI8IBB9TTAJ9,Emily,Turner,emily.turner909@example.com,Birmingham,622,23-06-2025
CUS1BP8OLVUH88P,Lily,Hughes,lily.hughes281@example.com,London,716,22-01-2019
CUSDV2U97M9GN1W,Olivia,Wood,olivia.wood641@example.com,Edinburgh,514,14-03-2023
CUSKHN7OLXHRRSR,Daniel,Walker,daniel.walker666@example.com,Norwich,492,17-12-2025
CUSD0PL1KJFD69Y,David,Smith,david.smith319@example.com,Glasgow,542,18-10-2024
CUSYQ572DS92MF4,Sarah,King,sarah.king411@example.com,Manchester,673,22-10-2021
CUSH8TSA7ZZMJDW,Charles,Brown,charles.brown598@example.com,Manchester,682,09-05-2025
CUSQ7423NU7PHC7,Sarah,Edwards,sarah.edwards672@example.com,Belfast,471,09-01-2025
CUSRMOOSO4XGV2X,Ruby,Jackson,ruby.jackson985@example.com,London,644,09-07-2021
CUSQ4CWB2B3EPGB,Sophie,Brown,sophie.brown475@example.com,Liverpool,601,21-09-2025
CUSEZDUJLYGPM08,Sophie,Green,sophie.green720@example.com,Cardiff,469,03-09-2021
CUSQS012QAWGWUY,David,Roberts,david.roberts756@example.com,Birmingham,466,27-01-2022
CUSUD8UJVPJML6B,William,Evans,william.evans964@example.com,London,592,25-10-2021
CUS2LFQ5KN6CFDN,John,Martin,john.martin464@example.com,Manchester,767,02-01-2020
CUSUUG36H6R58HR,Oliver,Thompson,oliver.thompson843@example.com,Manchester,672,12-01-2022
CUS090M0FFW09LR,Olivia,Wilson,olivia.wilson39@example.com,Glasgow,461,28-11-2024
CUSIQWL138PNKXH,Ava,Johnson,ava.johnson155@example.com,Sheffield,578,18-02-2024
CUSID5MAKTBSD3Z,Charlotte,Baker,charlotte.baker481@example.com,Cambridge,457,03-02-2024
CUSXF3KK2YJ4P2J,Robert,Young,robert.young205@example.com,London,740,12-02-2021
CUS0R9REUD3E8Y5,Ella,Williams,ella.williams556@example.com,Oxford,683,15-09-2022
CUS0XDZHGMYBVKR,Poppy,Evans,poppy.evans33@example.com,Leeds,612,20-07-2019
CUSBU1J6F1P720Q,Emily,Walker,emily.walker569@example.com,Nottingham,534,26-08-2021
CUSB2OMU5BEW2M5,George,Turner,george.turner792@example.com,Glasgow,557,24-04-2025
CUSZT6RNKR5YYH0,Poppy,King,poppy.king224@example.com,Nottingham,506,13-11-2025
CUSEOHXKJACLAVB,Olivia,Turner,olivia.turner457@example.com,Birmingham,575,04-03-2019
CUS3YKZPANTAA4V,Emma,Hall,emma.hall888@example.com,York,424,23-11-2021
CUS4MTXY5FB3STU,Ruby,Wood,ruby.wood798@example.com,Dundee,493,25-01-2024
CUSNBYXZ7OSKJFZ,Isla,Harris,isla.harris355@example.com,Brighton,487,02-03-2025
CUSQAMR6IFPQ9PO,Emily,Clarke,emily.clarke26@example.com,Brighton,672,11-01-2021
CUS4ZRNNS9R3LCF,Jessica,Williams,jessica.williams834@example.com,Oxford,559,09-05-2019
CUSIUILA2Q3I3SR,William,Green,william.green705@example.com,Canterbury,547,28-09-2025
CUS3NVJAC9FS472,Charlotte,Walker,charlotte.walker381@example.com,London,626,01-10-2022
CUSC53VKIIMS5BM,Ella,Scott,ella.scott300@example.com,Birmingham,766,22-03-2019
CUSGEF26FU3YF3H,Charlotte,Harris,charlotte.harris777@example.com,London,812,23-02-2023
CUSQHOO37JUQLXM,Robert,Wood,robert.wood704@example.com,Liverpool,704,03-05-2021
CUSEXD00OZ4U8N2,Matthew,Williams,matthew.williams512@example.com,Edinburgh,453,28-09-2020
CUSA2TSLOWR3H4J,Harry,Thompson,harry.thompson342@example.com,London,740,06-09-2025
CUSAWGFMMYZCYAF,Andrew,Wilson,andrew.wilson751@example.com,Cambridge,395,02-02-2021
CUS68AKVNCPC3YO,Jack,Evans,jack.evans250@example.com,Nottingham,547,20-01-2020
CUSVLRRZW9UIJYA,Jack,Jones,jack.jones373@example.com,Belfast,689,04-05-2024
CUSTFGCS2OYLMQX,Amelia,White,amelia.white218@example.com,Manchester,734,12-03-2022
CUSCLQLSJVJM6LP,Oliver,Scott,oliver.scott159@example.com,London,626,10-07-2022
CUS0V5U9LNU1R8S,Joseph,Edwards,joseph.edwards849@example.com,Birmingham,483,11-02-2024
CUSBSU3HXDEO55L,Grace,Davies,grace.davies311@example.com,Glasgow,574,12-09-2020
CUS8IVN6U094GXQ,Emma,Martin,emma.martin581@example.com,London,749,17-02-2024
CUSWZJSSGU9H67J,William,Williams,william.williams841@example.com,Edinburgh,595,14-11-2019
CUS075QPT8QQBDK,James,Evans,james.evans977@example.com,Birmingham,577,08-06-2019
CUS8G05405ZKM9O,Lucy,Turner,lucy.turner615@example.com,Sheffield,512,13-03-2019
CUSTFF553G0X7LR,Samuel,Wright,samuel.wright451@example.com,Sheffield,703,14-09-2022
CUSDWD38X6WQE6E,Sarah,Hall,sarah.hall803@example.com,Liverpool,549,22-01-2023
CUSBVIRJNWFX8B4,Mia,Lewis,mia.lewis679@example.com,Sheffield,690,03-01-2019
CUSGZHJE51QQZQ3,Sophie,Young,sophie.young967@example.com,Birmingham,618,20-09-2024
CUS3B6ITQLUT3BD,Sarah,Walker,sarah.walker74@example.com,Liverpool,636,18-01-2025
CUSDWN6WF9XSHZ2,Matthew,Jones,matthew.jones894@example.com,Birmingham,654,01-01-2020
CUSKKVARITHRKUH,Chloe,Thomas,chloe.thomas803@example.com,Liverpool,635,14-09-2024
CUS93UYL9P7Y6OJ,Poppy,Edwards,poppy.edwards293@example.com,Manchester,638,08-02-2021
CUSNKLWUHVDNDM1,Mia,White,mia.white887@example.com,Birmingham,702,22-08-2022
CUSQ1LZP9ZWX4T8,Robert,Martin,robert.martin757@example.com,London,618,22-01-2019
CUSEYLOVK21M5FL,John,Baker,john.baker235@example.com,Brighton,546,23-05-2021
CUS6PMVKQAZ1XXP,Amelia,Thomas,amelia.thomas819@example.com,Birmingham,586,01-11-2025
CUSZQ0NUDEP6WA6,Michael,Wood,michael.wood328@example.com,Sheffield,535,23-09-2023
CUSGLRUHWJ4ID9V,John,Hall,john.hall348@example.com,Birmingham,600,09-01-2019
CUS8902WMYBHL7E,Thomas,Martin,thomas.martin433@example.com,Glasgow,509,09-03-2020
CUSVO6ZCMOV8EJ0,Emma,Harris,emma.harris863@example.com,Cardiff,596,10-07-2024
CUSAX25RC9VTETD,Sophie,Walker,sophie.walker692@example.com,London,722,15-11-2024
CUSVMGHOFTGBREL,Matthew,Roberts,matthew.roberts621@example.com,Edinburgh,503,23-12-2021
